0,1,2,3,4
2.5,24.11,5.076923,26,5.3046875
3.0,24.11,5.095238,21,6.260742
1.0,24.11,5.5,14,9.75
0.5,24.14,5.25,32,19.145508
1.0,24.11,6.28,25,5.7539062
0.5,24.11,5.225806,31,6.1435547
2.0,24.11,5.15625,32,5.7490234
1.0,24.11,5.2352943,17,7.944336
1.0,24.11,5.35,20,17.756836
2.5,24.11,5.090909,22,6.8291016
0.5,24.11,5.24,25,7.208008
2.0,24.11,5.290323,31,5.810547
1.0,24.11,5.409091,22,7.600586
2.0,24.11,5.2173915,23,18.706055
2.5,24.14,5.392857,28,5.8447266
2.0,24.11,5.35,20,6.979492
1.0,24.14,5.318182,22,6.3779297
0.0,24.11,5.3846154,26,6.2646484
2.5,24.11,5.263158,19,7.098633
1.5,24.11,5.4074073,27,9.363281
0.5,24.11,5.285714,14,18.77246
1.5,24.11,5.3333335,21,5.817383
0.5,24.11,5.3,20,7.5898438
2.0,24.11,5.2702703,37,6.1904297
1.5,24.11,5.3125,16,10.112305
1.5,24.11,5.28125,32,18.31543
0.5,24.11,5.5,18,6.705078
1.0,24.11,5.28,25,6.2041016
2.5,24.11,6.242424,33,7.1533203
1.0,24.11,5.611111,18,8.604492
1.0,24.11,5.25,24,19.236328
1.5,24.11,5.4,30,6.430664
1.5,24.11,5.2777777,18,19.87793
1.5,24.11,5.275862,29,6.493164
1.0,24.14,5.5185184,27,6.370117
2.0,24.11,5.4,25,5.8125
1.0,24.11,5.388889,18,10.953125
0.0,24.14,5.470588,17,17.692383
0.5,24.14,5.470588,17,5.868164
1.0,24.11,5.48,25,7.540039
2.5,24.11,5.5185184,27,8.141602
1.0,24.14,5.4,20,8.604492
1.0,24.11,5.409091,22,19.885742
0.5,24.11,5.4074073,27,6.881836
1.5,24.11,5.2777777,18,6.326172
1.5,24.11,5.555556,18,6.323242
1.0,24.11,5.4444447,27,6.540039
0.0,24.11,5.6153846,26,14.841797
0.0,24.11,5.5625,16,8.022461
0.5,24.11,5.5,18,17.644531
1.0,24.11,5.5652175,23,6.694336
1.0,24.14,6.5,28,7.834961
0.5,24.11,5.5666666,30,6.821289
1.0,24.11,5.65,20,11.224609
2.0,24.11,5.4814816,27,19.045898
1.5,24.14,5.4444447,27,6.1972656
1.0,24.11,5.4736843,19,6.319336
1.5,24.11,5.529412,17,4.8583984
0.5,24.14,5.5454545,22,8.272461
0.0,24.11,5.392857,28,19.59375
5.6,24.11,5.4210525,19,6.319336
1.5,24.11,5.571429,21,6.758789
2.5,24.11,5.4615383,26,6.321289
1.5,24.11,5.6363635,22,8.725586
0.5,24.11,5.555556,27,12.9921875
0.5,24.11,5.5,18,6.1708984
1.5,24.11,630.0,24,18.54004
1.5,24.11,630.0,24,6.223633
0.5,24.11,5.56,25,7.334961
2.0,24.14,5.590909,22,5.538086
0.5,24.11,5.5,28,9.480469
5.0,24.24,5.5652175,23,18.538086
2.5,24.01,5.65625,32,6.1396484
0.5,24.01,5.6190476,21,7.4492188
1.5,24.01,5.52,25,6.379883
1.0,24.01,5.7,20,7.939453
1.5,24.01,5.681818,22,17.59082
1.5,24.01,5.4210525,19,6.0771484
1.0,24.01,5.5384617,26,7.2626953
2.0,24.01,5.48,25,9.05957
1.5,24.01,5.607143,28,6.201172
2.0,23.99,5.6,25,19.188477
1.5,24.01,5.6363635,22,7.321289
2.0,23.99,5.521739,23,18.538086
1.5,24.01,5.6190476,21,7.0029297
0.5,24.01,5.535714,28,6.381836
2.0,24.01,5.611111,18,5.419922
1.0,23.99,5.7777777,18,8.083008
1.5,23.99,5.5925927,27,19.65918
1.5,24.01,5.607143,28,5.754883
0.5,23.99,6.1034484,29,8.045898
2.0,23.99,5.548387,31,6.3115234
1.0,24.01,5.590909,22,7.885742
2.0,24.01,5.6666665,15,20.83496
1.5,23.99,5.6666665,27,5.3623047
1.0,23.99,5.64,25,6.5966797
1.0,24.01,5.730769,26,7.4873047
1.5,24.01,5.6153846,26,5.2490234
2.5,23.99,5.571429,21,8.246094
0.5,24.01,5.703704,27,8.822266
1.0,23.99,5.7083335,24,17.87207
0.0,24.01,5.6666665,18,5.986328
1.0,24.01,5.68,25,5.8408203
2.0,24.01,5.631579,19,5.336914
0.0,23.99,5.827586,29,7.5927734
1.0,23.99,5.647059,17,18.90332
0.0,24.01,5.714286,21,7.541992
1.0,23.99,5.7619047,21,5.7578125
3.0,24.01,5.645161,31,7.274414
0.5,24.01,5.736842,19,8.00293
1.0,24.01,5.65625,32,18.996094
0.5,24.01,5.7058825,17,7.0283203
1.5,23.99,5.6923075,26,19.543945
1.0,24.01,5.7419357,31,6.239258
0.5,24.01,5.7619047,21,5.7509766
0.5,23.99,5.7916665,24,5.930664
0.5,24.01,5.6538463,26,9.040039
1.0,24.01,5.4736843,19,18.15039
1.5,24.01,5.6551723,29,7.3935547
1.0,24.01,5.7586207,29,5.805664
2.0,24.01,5.909091,22,5.8720703
0.5,24.01,5.65,20,10.0703125
1.5,24.01,5.6666665,18,18.15332
0.0,24.01,5.7,20,5.763672
1.5,24.01,5.7619047,21,6.5214844
2.0,24.01,5.7,30,5.536133
1.0,24.01,5.7894735,19,8.270508
0.5,24.01,5.6666665,21,19.545898
1.5,24.01,5.678571,28,8.595703
1.5,24.01,5.75,20,19.282227
1.0,24.01,6.388889,18,5.805664
2.0,24.01,5.64,25,6.895508
2.0,24.01,5.6153846,26,5.7001953
0.5,24.01,5.764706,17,6.635742
1.5,24.01,5.7058825,17,18.15332
1.0,24.01,5.652174,23,5.4814453
0.5,23.99,5.703704,27,6.317383
1.5,24.01,5.730769,26,5.7558594
2.0,24.01,6.0416665,24,7.5908203
0.5,23.99,5.72,25,18.59668
2.0,24.01,5.869565,23,5.4316406
1.0,24.01,5.72,25,6.966797
1.5,24.01,5.8421054,19,7.147461
1.0,24.01,5.8,20,6.866211
2.0,24.01,5.72,25,18.210938
5.5,24.01,5.7083335,24,6.364258
0.5,23.99,5.8421054,19,18.032227
1.0,24.01,5.8,25,5.305664
1.0,24.01,5.76,25,6.2695312
2.5,24.01,5.818182,22,6.533203
1.0,24.01,5.818182,22,6.923828
1.5,24.01,5.7916665,24,18.151367
1.5,24.01,5.8333335,18,10.02832
2.0,24.01,5.709677,31,6.5966797
2.5,24.01,5.8636365,22,7.3935547
1.0,24.01,5.894737,19,7.53125
0.5,24.01,880.0,32,20.44043
2.0,24.01,5.8461537,26,8.506836
2.0,24.01,5.7826085,23,5.7421875
1.0,24.01,5.8076925,26,6.1396484
0.5,24.01,5.8095236,21,7.8964844
1.5,24.01,6.0416665,24,5.635742
1.5,24.01,5.9473686,19,7.6523438
1.0,24.01,5.8461537,26,17.643555
0.5,24.01,5.88,25,7.4697266
0.5,24.01,6.0,24,6.2783203
2.0,24.01,5.827586,29,7.475586
0.0,23.99,6.8095236,21,7.879883
0.5,24.01,5.8095236,21,17.82129
0.0,24.01,5.8636365,22,7.783203
1.0,23.99,6.0,28,6.194336
2.5,24.01,5.944444,18,7.5498047
1.0,24.01,5.944444,18,7.1435547
0.5,24.01,5.8461537,26,18.605469
2.0,23.99,6.0,31,7.020508
1.0,24.01,5.88,25,7.0253906
2.0,24.01,6.4375,32,8.381836
0.5,24.01,5.9130435,23,5.5927734
1.5,24.01,5.8333335,18,6.6484375
0.5,24.01,880.0,24,8.998047
0.0,24.01,5.8,25,17.774414
1.5,24.01,5.9583335,24,7.819336
0.5,24.01,6.0,29,6.334961
1.5,24.01,5.8333335,18,7.1533203
1.0,23.99,5.928571,28,8.274414
0.0,24.01,6.035714,28,18.08496
0.5,24.01,6.0,17,6.935547
2.0,24.01,5.96,25,7.0947266
1.5,24.01,5.9473686,19,6.2001953
1.0,24.01,5.965517,29,7.6435547
1.5,24.01,5.9411764,17,19.14746
0.0,24.01,6.0,22,5.885742
0.5,24.01,5.8235292,17,5.3085938
2.0,24.01,5.935484,31,6.4248047
1.5,24.01,6.6190476,21,6.555664
2.5,24.01,5.878788,33,6.1435547
2.5,24.01,5.888889,18,7.9228516
0.5,24.01,5.84,25,19.436523
1.0,24.01,1130.0,24,8.28125
2.0,24.01,5.964286,28,7.086914
5.1,24.01,6.0416665,24,5.267578
0.5,24.01,5.956522,23,7.3095703
1.5,24.01,6.181818,22,19.66211
0.5,24.01,5.888889,27,8.563477
0.5,24.01,5.892857,28,6.5908203
1.5,24.01,880.0,24,6.754883
1.5,24.01,5.8095236,21,7.1933594
0.5,24.01,6.0,19,18.547852
1.0,24.01,5.9333334,15,5.879883
1.0,24.01,5.956522,23,8.750977
2.0,24.01,6.0,27,6.2470703
1.0,24.01,6.0,23,6.0458984
2.0,24.01,6.0,19,7.5478516
2.5,24.01,6.142857,28,7.2646484
2.0,24.01,6.0,25,17.317383
0.5,24.01,8.4,15,5.307617
2.0,24.01,5.9583335,24,7.0429688
2.0,24.01,5.909091,22,6.7685547
1.5,24.01,6.1,20,7.319336
0.0,24.01,5.952381,21,18.702148
1.0,24.01,6.105263,19,7.350586
1.0,24.01,6.04,25,6.9833984
1.5,24.01,6.035714,28,8.438477
1.0,24.01,5.9615383,26,8.541992
1.0,24.01,6.0833335,24,19.99707
0.5,24.01,6.2,25,9.026367
0.0,24.01,6.0454545,22,14.723633
1.5,24.01,6.0,23,5.3720703
0.5,24.01,6.1666665,12,8.608398
1.5,24.01,6.037037,27,7.213867
6.6,24.01,6.0714283,28,7.583008
1.5,24.01,5.952381,21,18.99414
0.5,24.01,6.047619,21,7.1435547
2.0,24.01,6.0384617,26,5.8671875
2.5,24.01,6.0,24,5.8115234
0.5,24.01,6.095238,21,6.578125
2.0,24.01,6.0,22,18.04004
1.5,24.01,6.0526314,19,7.9091797
1.0,24.01,6.030303,33,5.2490234
2.0,24.01,5.904762,21,7.3935547
1.0,24.01,6.0,18,9.37207
0.5,24.01,6.090909,33,17.748047
1.0,24.01,6.047619,21,8.245117
1.5,24.01,6.0714283,28,21.22168
1.0,24.01,6.0,21,7.0966797
1.0,24.01,6.1153846,26,7.836914
1.5,24.01,6.25,20,7.4101562
3.0,24.01,6.130435,23,7.5322266
0.5,24.01,6.1153846,26,19.176758
0.5,24.01,6.05,20,7.4384766
0.0,24.01,6.2,30,6.2783203
2.0,24.01,6.111111,27,5.245117
0.5,24.01,7.1363635,22,9.106445
1.5,24.01,6.0,20,19.381836
1.5,24.01,6.047619,21,7.8964844
1.0,24.01,6.0689654,29,5.8984375
3.5,24.01,6.0,20,6.5341797
1.0,24.01,6.1,20,7.2558594
1.0,24.01,6.1,20,18.035156
1.0,24.01,6.0,30,5.317383
0.5,24.01,6.0869565,23,20.811523
0.5,24.01,6.5142856,35,8.506836
0.5,24.01,6.0,28,5.541992
1.5,24.01,6.0,16,6.198242
3.5,24.01,6.0416665,24,7.0791016
1.0,24.01,6.304348,23,22.987305
1.0,24.01,6.0384617,26,6.8291016
0.5,24.01,6.0344825,29,5.618164
2.0,24.01,6.0526314,19,6.055664
1.0,24.01,6.148148,27,8.487305
0.5,24.01,6.08,25,18.214844
2.5,24.01,6.2,20,6.165039
1.0,24.01,6.181818,22,8.211914
1.0,24.01,6.304348,23,5.8095703
0.5,24.01,6.2068963,29,6.9414062
1.0,24.01,6.5,16,18.595703
1.0,24.01,6.05,20,7.600586
0.5,24.01,6.15,20,18.930664
1.5,24.01,6.25,24,6.260742
0.0,24.01,6.0689654,29,5.4804688
1.0,24.01,6.16129,31,5.760742
3.0,24.01,5.95,20,6.6396484
0.5,24.01,6.090909,22,17.256836
1.0,24.01,6.0454545,22,6.879883
1.0,24.01,6.15625,32,6.3964844
3.0,24.01,6.095238,21,6.595703
1.0,24.01,6.047619,21,7.7617188
2.0,24.01,6.037037,27,19.05957
1.0,24.01,6.1666665,24,8.139648
1.0,24.01,6.129032,31,6.196289
2.0,24.01,6.0,23,7.7421875
1.5,24.01,6.0,23,7.666992
2.5,24.04,6.111111,18,5.958008
3.0,24.04,6.142857,14,10.188477
2.0,24.04,6.3,20,18.862305
1.5,24.04,6.3333335,27,8.22168
1.0,24.04,6.148148,27,6.0439453
3.4,24.04,6.2727275,22,6.3427734
3.0,24.04,6.24,25,8.323242
1.5,24.04,6.090909,22,17.854492
0.5,24.04,6.1764708,17,5.4814453
2.0,24.04,6.05,20,6.8867188
2.0,24.04,6.04,25,6.7021484
1.5,24.04,6.095238,21,8.09668
2.5,24.04,6.2105265,19,18.538086
1.0,24.04,6.2,20,6.9384766
2.0,24.04,6.0833335,24,6.9716797
2.0,24.04,6.0333333,30,6.901367
1.5,24.04,6.107143,28,7.448242
2.0,24.04,6.095238,21,5.8740234
1.0,24.04,6.1538463,26,6.6904297
0.5,24.04,6.25,24,18.307617
1.5,24.04,6.15,20,6.770508
0.0,24.04,6.2,15,8.227539
2.5,24.04,6.3333335,24,6.8876953
2.0,24.04,6.137931,29,6.6367188
1.5,24.01,6.1764708,17,18.269531
1.0,23.99,6.148148,27,6.041992
1.0,24.01,6.0,22,7.544922
1.5,24.01,6.1153846,26,7.211914
2.0,24.01,6.0,20,7.9853516
1.0,24.01,6.3125,16,19.674805
0.5,24.01,6.0,26,6.540039
1.0,24.01,6.0833335,36,5.3623047
1.0,24.01,6.1666665,18,6.2021484
1.5,24.01,6.055556,18,5.6416016
2.5,24.01,6.0,30,7.7197266
0.5,24.01,6.0,26,8.899414
0.5,24.01,6.0,30,18.03711
0.5,24.01,6.1666665,18,7.1523438
1.0,24.01,6.0384617,26,5.7529297
1.5,24.01,6.2105265,19,7.926758
4.0,24.01,6.095238,21,7.584961
1.5,24.01,6.0833335,24,18.651367
1.0,24.04,6.0833335,24,6.8779297
0.5,24.01,6.0625,32,5.366211
1.5,24.01,6.0,23,7.1523438
0.0,24.01,6.0833335,24,6.2470703
1.5,24.01,7.2222223,18,17.708008
1.0,24.01,6.2083335,24,5.817383
0.5,24.01,6.074074,27,6.7646484
1.0,24.01,6.0,21,6.602539
0.5,24.01,6.173913,23,5.163086
2.0,24.01,6.142857,14,7.836914
0.5,24.01,6.03125,32,8.475586
0.5,24.01,6.0,25,19.612305
0.5,24.01,6.5588236,34,6.7626953
2.0,24.01,6.0333333,30,5.635742
1.0,24.01,1130.0,16,6.8271484
2.5,24.01,6.0416665,24,7.7558594
1.5,24.01,5.9,20,18.598633
1.0,24.01,1130.0,24,6.993164
0.0,24.01,6.2068963,29,6.7597656
2.0,24.01,5.95,20,6.7041016
2.0,24.01,6.129032,31,7.0117188
2.0,24.01,6.0869565,23,16.938477
0.5,24.01,6.1904764,21,7.6572266
0.5,24.01,6.05,20,18.543945
1.0,24.01,6.037037,27,6.7041016
0.5,24.01,6.095238,21,6.571289
1.5,24.01,6.0434785,23,5.7529297
1.0,24.01,6.117647,17,7.973633
0.5,24.01,6.0,22,18.545898
0.5,24.01,6.0,22,8.158203
0.5,24.01,6.03125,32,5.932617
2.5,24.01,5.9,20,6.149414
3.0,24.01,6.035714,28,8.333984
1.0,24.01,6.0454545,22,19.325195
1.0,24.01,6.1363635,22,7.0009766
1.0,24.01,5.939394,33,5.7529297
2.0,24.01,6.047619,21,6.5322266
1.5,24.01,6.090909,22,9.3515625
1.5,24.01,6.142857,28,5.430664
0.0,24.01,6.0,23,7.5371094
1.0,24.01,5.9259257,27,19.057617
1.5,24.01,6.08,25,6.3310547
1.5,24.01,6.0,24,6.178711
2.0,24.01,6.1578946,19,5.9189453
1.0,24.01,6.133333,15,6.8554688
1.0,24.01,6.1578946,19,19.436523
0.0,24.01,6.0,27,6.649414
1.5,24.01,6.076923,26,5.4833984
2.5,24.01,6.05,20,4.916992
4.0,24.01,6.0,27,7.0283203
0.5,24.01,6.0,25,18.476562
1.0,24.01,6.0,15,7.508789
2.5,24.01,6.0588236,17,6.65625
1.5,24.01,5.928571,28,6.198242
0.5,24.01,5.956522,23,6.459961
2.5,24.01,6.0,17,6.3115234
